Latitude,Longitude,year
38.79471,-83.53398,2007
38.804267,-123.018142,2007
38.810403,-77.04435,2007
38.81161,-120.033084,2007
38.81194,-76.74417,2007
38.827665,-90.058116,2007
38.828042,-104.827739,2007
38.830895,-104.839243,2007
38.83738,-77.16338,2007
38.838575,-94.746424,2007
38.84846,-122.75797,2007
38.85022,-122.7362,2007
38.85054,-104.83063,2007
38.85287,-77.63462,2007
38.853097,-104.901289,2007
38.8577,-77.05922,2007
38.860669,-90.105851,2007
38.865984,-90.070571,2007
38.867595,-106.981436,2007
38.872546,-90.226488,2007
38.876255,-77.034059,2007
38.890186,-90.148031,2007
38.890941,-121.003373,2007
38.8941,-77.4652,2007
38.895572,-76.958072,2007
38.8994,-90.44917,2007
38.900392,-106.966104,2007
38.9025,-76.653056,2007
38.903085,-90.143168,2007
38.903889,-77.046389,2007
38.910188,-119.996295,2007
38.91833,-84.852637,2007
38.920835,-86.080523,2007
38.921847,-77.013178,2007
38.93095,-78.19847,2007
38.9326,-77.19822,2007
38.93767,-121.104921,2007
38.94121,-76.93219,2007
38.944979,-119.970609,2007
38.951811,-118.81557,2007
38.958341,-104.817215,2007
38.9605,-119.941564,2007
38.974457,-94.687013,2007
38.976,-120.103506,2007
38.985578,-86.99012,2007
38.986672,-75.5568,2007
39.00512,-114.21593,2007
39.021221,-122.281803,2007
39.021881,-84.47445,2007
39.024265,-95.711275,2007
39.02473,-77.48925,2007
39.0327,-122.92229,2007
39.03769,-82.04508,2007
39.043947,-84.907173,2007
39.04512,-90.86633,2007
39.046314,-94.694816,2007
39.055277,-76.878333,2007
39.062514,-108.457382,2007
39.063798,-108.561173,2007
39.064289,-108.56155,2007
39.067159,-88.548934,2007
39.0725,-84.525,2007
39.07587,-94.521627,2007
39.0828,-84.1441,2007
39.087949,-94.621453,2007
39.092836,-84.854951,2007
39.100174,-120.953832,2007
39.101546,-84.51125,2007
39.104686,-94.57079,2007
39.104765,-84.513526,2007
39.10492,-84.55117,2007
39.105336,-79.425851,2007
39.1067,-108.7411,2007
39.110539,-90.32408,2007
39.114126,-84.536297,2007
39.114313,-77.106876,2007
39.117219,-94.635605,2007
39.12886,-84.50404,2007
39.138374,-84.71157,2007
39.138773,-121.618549,2007
39.14566,-123.20298,2007
39.15047,-123.20655,2007
39.154,-106.821,2007
39.155,-75.518056,2007
39.16032,-84.45826,2007
39.169533,-76.627933,2007
39.170925,-84.518663,2007
39.173056,-119.759167,2007
39.180527,-84.49215,2007
39.18397,-78.16308,2007
39.19104,-106.818864,2007
39.19433,-84.478974,2007
39.202935,-122.017728,2007
39.205572,-121.820362,2007
39.210857,-87.668297,2007
39.21487,-84.69086,2007
39.226729,-84.453978,2007
39.231384,-104.63477,2007
39.232778,-76.579722,2007
39.234331,-121.056591,2007
39.256638,-78.090222,2007
39.278117,-80.34225,2007
39.2787,-84.36625,2007
39.28102,-78.08157,2007
39.28777,-76.546861,2007
39.290319,-84.414356,2007
39.297733,-76.604603,2007
39.303174,-94.377014,2007
39.305021,-75.797317,2007
39.307978,-82.118247,2007
39.310833,-76.474444,2007
39.316555,-120.845475,2007
39.323533,-81.552367,2007
39.327391,-94.95102,2007
39.327563,-121.668811,2007
39.328807,-76.553075,2007
39.331913,-94.580931,2007
39.33839,-84.5666,2007
39.338504,-120.171291,2007
39.340556,-76.582222,2007
39.34465,-76.68538,2007
39.348452,-101.713405,2007
39.36326,-74.431,2007
39.3726,-90.9144,2007
39.374518,-81.525679,2007
39.383382,-84.544413,2007
39.396075,-89.809739,2007
39.399837,-119.739606,2007
39.402942,-123.350288,2007
39.407452,-94.265373,2007
39.410191,-76.296946,2007
39.412942,-123.353621,2007
39.417,-105.755,2007
39.417243,-86.152363,2007
39.422273,-75.025204,2007
39.42276,-77.37519,2007
39.426,-107.38,2007
39.42689,-84.20077,2007
39.430038,-83.788502,2007
39.43089,-107.652665,2007
39.43147,-81.50131,2007
39.432117,-81.460443,2007
39.442165,-81.908827,2007
39.444294,-77.042252,2007
39.445723,-123.803905,2007
39.448105,-77.963845,2007
39.448648,-87.391964,2007
39.453654,-108.053259,2007
39.456238,-87.370553,2007
39.460478,-76.633543,2007
39.464872,-74.448736,2007
39.469219,-119.775354,2007
39.472471,-118.783624,2007
39.474976,-91.788991,2007
39.481483,-80.134667,2007
39.485987,-87.401312,2007
39.487755,-107.659685,2007
39.489,-107.66,2007
39.49072,-84.36374,2007
39.491461,-106.047325,2007
39.4938,-84.3543,2007
39.506358,-119.788561,2007
39.514761,-87.407787,2007
39.515039,-86.391643,2007
39.525083,-119.807717,2007
39.528371,-87.428342,2007
39.528439,-84.3942,2007
39.529426,-107.324776,2007
39.530256,-74.460281,2007
39.53063,-94.55594,2007
39.531813,-107.782298,2007
39.532004,-119.784982,2007
39.533761,-122.191903,2007
39.534488,-105.070358,2007
39.540917,-119.746761,2007
39.5513,-75.732,2007
39.558525,-87.312883,2007
39.563333,-76.203889,2007
39.564178,-77.720244,2007
39.567887,-104.957193,2007
39.567945,-107.683245,2007
39.573536,-107.534626,2007
39.575634,-86.477893,2007
39.57768,-75.6036,2007
39.587,-105.641,2007
39.602787,-119.247741,2007
39.604399,-105.019526,2007
39.613367,-85.870669,2007
39.63223,-81.67005,2007
39.638781,-105.13948,2007
39.643,-105.592,2007
39.645264,-119.840025,2007
39.6463,-86.248773,2007
39.649367,-79.920867,2007
39.66575,-83.94268,2007
39.68425,-74.861491,2007
39.691962,-75.761299,2007
39.701444,-75.860051,2007
39.704005,-104.998113,2007
39.70595,-79.012,2007
39.714041,-121.618836,2007
39.71451,-84.21804,2007
39.738578,-104.939925,2007
39.739444,-75.558056,2007
39.740342,-104.991037,2007
39.740383,-86.22595,2007
39.741694,-94.858584,2007
39.743724,-105.177989,2007
39.744993,-86.166464,2007
39.746955,-105.003604,2007
39.747975,-86.175799,2007
39.748163,-105.002564,2007
39.749027,-86.186269,2007
39.751184,-104.987625,2007
39.751273,-121.620528,2007
39.751761,-105.030681,2007
39.757371,-121.843286,2007
39.75791,-84.191993,2007
39.758855,-86.115415,2007
39.758889,-86.398611,2007
39.758925,-86.289694,2007
39.76048,-86.108833,2007
39.760659,-84.187678,2007
39.760869,-86.297195,2007
39.761111,-75.491944,2007
39.768056,-86.16,2007
39.773889,-75.496389,2007
39.774979,-86.12202,2007
39.780708,-84.182144,2007
39.781083,-104.95665,2007
39.787222,-84.226111,2007
39.78819,-83.47606,2007
39.788903,-86.214628,2007
39.789486,-86.06085,2007
39.795867,-84.880759,2007
39.799309,-89.647608,2007
39.800333,-105.099973,2007
39.800339,-75.212119,2007
39.800614,-89.591225,2007
39.806357,-84.945866,2007
39.808333,-120.471667,2007
39.80834,-83.88705,2007
39.80933,-80.26567,2007
39.810833,-86.114444,2007
39.812256,-84.889927,2007
39.817222,-75.563889,2007
39.818715,-75.413973,2007
39.826007,-104.937438,2007
39.830806,-75.284723,2007
39.831921,-89.644164,2007
39.834461,-75.768242,2007
39.835556,-75.3725,2007
39.83562,-84.720524,2007
39.838119,-104.94984,2007
39.844122,-89.604839,2007
39.85567,-83.99773,2007
39.858889,-86.021389,2007
39.863367,-86.470539,2007
39.866834,-88.925594,2007
39.87639,-105.165611,2007
39.876988,-86.473888,2007
39.880871,-86.54193,2007
39.89365,-86.04054,2007
39.8969,-75.3539,2007
39.912431,-75.116864,2007
39.912799,-105.188587,2007
39.913761,-82.957462,2007
39.915409,-91.335868,2007
39.915961,-80.733858,2007
39.92002,-77.30968,2007
39.922867,-75.186921,2007
39.923042,-75.097617,2007
39.923645,-87.435566,2007
39.927613,-75.222403,2007
39.92845,-82.98104,2007
39.92882,-83.80949,2007
39.93,-77.25,2007
39.93301,-91.404237,2007
39.935041,-85.840471,2007
39.937099,-120.938821,2007
39.940029,-81.3387,2007
39.944651,-75.165206,2007
39.9572,-105.23847,2007
39.957212,-105.238458,2007
39.959561,-83.001817,2007
39.960048,-75.142614,2007
39.961111,-77.475556,2007
39.9642,-87.421398,2007
39.96523,-82.95549,2007
39.965278,-76.699444,2007
39.96856,-80.74492,2007
39.979123,-95.568475,2007
39.9825,-75.083056,2007
39.985,-75.085,2007
39.989036,-75.050008,2007
39.991389,-75.080833,2007
39.994908,-74.170447,2007
39.997732,-86.395394,2007
39.99875,-82.99344,2007
40.00103,-83.80456,2007
40.002511,-85.656391,2007
40.002734,-82.994404,2007
40.008889,-75.09778,2007
40.009525,-85.523455,2007
40.010668,-75.151565,2007
40.012969,-105.267212,2007
40.013783,-105.25405,2007
40.021097,-105.263382,2007
40.026037,-82.432996,2007
40.03625,-105.543383,2007
40.046667,-76.283333,2007
40.049604,-75.241209,2007
40.052032,-88.37334,2007
40.05278,-88.37251,2007
40.060124,-82.976857,2007
40.06483,-74.44405,2007
40.065194,-86.008061,2007
40.076389,-75.011944,2007
40.078062,-74.857717,2007
40.084555,-82.81555,2007
40.085,-107.312,2007
40.08502,-84.113808,2007
40.0877,-82.959773,2007
40.107222,-74.882222,2007
40.111975,-85.679952,2007
40.112222,-75.309167,2007
40.114876,-80.700972,2007
40.1181,-75.4114,2007
40.123796,-88.229531,2007
40.136336,-111.660502,2007
40.146667,-79.902222,2007
40.1489,-105.059233,2007
40.157952,-85.420984,2007
40.158417,-85.415021,2007
40.161777,-79.884666,2007
40.164576,-105.100856,2007
40.166586,-105.102402,2007
40.170556,-80.261389,2007
40.1753,-119.7425,2007
40.17583,-122.23694,2007
40.19255,-75.45754,2007
40.199502,-85.387908,2007
40.204183,-105.248233,2007
40.209387,-104.82405,2007
40.216779,-110.182742,2007
40.216805,-122.223582,2007
40.222411,-74.763167,2007
40.246528,-77.18675,2007
40.246992,-76.846988,2007
40.253611,-111.663056,2007
40.259895,-74.274689,2007
40.26157,-80.6335,2007
40.262072,-122.092766,2007
40.272222,-76.681389,2007
40.277647,-74.0051,2007
40.27813,-105.54564,2007
40.283092,-74.742644,2007
40.294341,-79.885331,2007
40.300385,-85.245862,2007
40.304694,-79.505667,2007
40.308219,-79.869134,2007
40.309722,-78.915,2007
40.309885,-121.219132,2007
40.310025,-82.691724,2007
40.31239,-74.87266,2007
40.32207,-80.6063,2007
40.323768,-79.868062,2007
40.326008,-79.881703,2007
40.341023,-80.596635,2007
40.341389,-111.713611,2007
40.341467,-83.7585,2007
40.343296,-83.75657,2007
40.34333,-83.7613,2007
40.343674,-83.755621,2007
40.348056,-78.882778,2007
40.350833,-75.935278,2007
40.356694,-83.063971,2007
40.36644,-80.61558,2007
40.375644,-80.169943,2007
40.377222,-75.914444,2007
40.38335,-75.9686,2007
40.386368,-104.73744,2007
40.389655,-80.586235,2007
40.392694,-75.925222,2007
40.394651,-80.611813,2007
40.400959,-91.391012,2007
40.402328,-79.860973,2007
40.41368,-79.941162,2007
40.414513,-79.941995,2007
40.414877,-104.70693,2007
40.421539,-80.580717,2007
40.423432,-104.69479,2007
40.427372,-80.592318,2007
40.428076,-79.692811,2007
40.430278,-111.803889,2007
40.431639,-86.8525,2007
40.4372,-109.3047,2007
40.438359,-79.99664,2007
40.443367,-79.990293,2007
40.445278,-80.420833,2007
40.445577,-80.016155,2007
40.452913,-122.298866,2007
40.456427,-80.02674,2007
40.456944,-77.165556,2007
40.460138,-80.576567,2007
40.462182,-74.429439,2007
40.46542,-79.960757,2007
40.4663,-75.7589,2007
40.472327,-74.470986,2007
40.472825,-74.422403,2007
40.47368,-80.077,2007
40.476667,-75.759167,2007
40.483598,-109.906796,2007
40.485201,-106.831625,2007
40.485479,-86.132879,2007
40.487012,-80.187837,2007
40.499767,-80.071337,2007
40.508764,-74.268083,2007
40.511106,-81.638956,2007
40.515262,-74.806671,2007
40.517946,-112.023051,2007
40.518735,-88.996896,2007
40.526426,-105.077279,2007
40.529021,-80.576067,2007
40.530132,-92.910162,2007
40.535278,-78.370833,2007
40.5383,-106.6766,2007
40.53999,-121.57646,2007
40.540455,-86.553035,2007
40.543309,-112.299618,2007
40.549985,-122.382011,2007
40.55646,-89.654028,2007
40.56,-93.418333,2007
40.56252,-80.503948,2007
40.56333,-78.919972,2007
40.571288,-105.079693,2007
40.57747,-105.07892,2007
40.58027,-74.19832,2007
40.58056,-74.15178,2007
40.592543,-105.141122,2007
40.59664,-74.12525,2007
40.603943,-74.276174,2007
40.606624,-80.021669,2007
40.611944,-75.4325,2007
40.613949,-79.72941,2007
40.614733,-112.000267,2007
40.61572,-80.56,2007
40.617488,-79.727664,2007
40.618353,-80.540616,2007
40.628056,-75.341111,2007
40.6304,-122.4031,2007
40.63103,-73.73388,2007
40.63137,-74.15732,2007
40.631545,-80.547181,2007
40.63307,-74.13719,2007
40.635275,-80.546642,2007
40.639595,-80.524019,2007
40.64144,-74.208365,2007
40.64182,-74.01871,2007
40.646667,-111.849722,2007
40.662389,-74.214817,2007
40.67025,-74.126081,2007
40.673406,-74.213889,2007
40.676923,-122.375383,2007
40.68419,-73.99298,2007
40.684722,-80.359722,2007
40.685019,-80.324775,2007
40.68742,-89.606943,2007
40.69184,-122.40179,2007
40.692224,-75.237156,2007
40.69454,-73.92769,2007
40.695078,-92.006318,2007
40.695783,-73.983683,2007
40.697007,-89.584737,2007
40.699207,-75.180525,2007
40.700072,-89.613414,2007
40.704444,-111.968611,2007
40.708611,-112.094722,2007
40.708798,-81.600797,2007
40.71163,-74.00535,2007
40.712778,-81.598333,2007
40.71436,-73.99518,2007
40.71961,-73.94771,2007
40.720622,-74.003674,2007
40.72333,-73.98231,2007
40.725454,-74.05229,2007
40.72698,-73.89313,2007
40.73,-73.984,2007
40.730286,-74.212738,2007
40.731645,-74.066308,2007
40.734449,-75.312389,2007
40.73475,-122.9412,2007
40.73614,-73.82153,2007
40.736389,-112.210278,2007
40.736389,-111.872222,2007
40.74316,-73.58549,2007
40.744049,-84.090827,2007
40.74529,-73.41919,2007
40.745504,-89.585869,2007
40.747796,-80.316442,2007
40.752436,-84.066869,2007
40.7532,-84.083935,2007
40.75623,-73.97657,2007
40.757501,-74.2005,2007
40.75912,-73.96661,2007
40.772793,-74.031718,2007
40.772926,-84.052997,2007
40.776944,-124.1775,2007
40.78422,-111.931,2007
40.786247,-122.805707,2007
40.786878,-81.394186,2007
40.787628,-74.676301,2007
40.797342,-74.482494,2007
40.7997,-73.93432,2007
40.80086,-81.37311,2007
40.801211,-74.483433,2007
40.80178,-124.1621,2007
40.8075,-111.921111,2007
40.807723,-112.048831,2007
40.80833,-73.92612,2007
40.81133,-73.95321,2007
40.811389,-77.877028,2007
40.812591,-96.683314,2007
40.814183,-79.56475,2007
40.81551,-73.88553,2007
40.816,-73.902,2007
40.816809,-74.043673,2007
40.817218,-74.043758,2007
40.81976,-73.94825,2007
40.820556,-76.212222,2007
40.82686,-73.05734,2007
40.82799,-73.05754,2007
40.82812,-81.3785,2007
40.833111,-74.043459,2007
40.83606,-73.92009,2007
40.840199,-115.768401,2007
40.84955,-73.935649,2007
40.852256,-73.973314,2007
40.854583,-73.967772,2007
40.859451,-99.988178,2007
40.865557,-96.146955,2007
40.86585,-73.88083,2007
40.8679,-73.87809,2007
40.868854,-96.143089,2007
40.870436,-73.991994,2007
40.873309,-96.183359,2007
40.882373,-74.042172,2007
40.883641,-123.99843,2007
40.89858,-74.0299,2007
40.902967,-111.884467,2007
40.918381,-74.168092,2007
40.927507,-100.163183,2007
40.93133,-81.123519,2007
40.93149,-73.76575,2007
40.942099,-98.364967,2007
40.943827,-112.564687,2007
40.9534,-83.3777,2007
40.95517,-76.88189,2007
40.959604,-85.37961,2007
40.96078,-72.71238,2007
40.969112,-95.044951,2007
40.9715,-83.3416,2007
40.984723,-96.677513,2007
40.995848,-80.346442,2007
41.004657,-73.585128,2007
41.0098,-83.6903,2007
41.010389,-83.69789,2007
41.02317,-83.682965,2007
41.041609,-112.233281,2007
41.050604,-85.149693,2007
41.05192,-73.76366,2007
41.055833,-73.539444,2007
41.058617,-74.255544,2007
41.063526,-81.468956,2007
41.07445,-85.136729,2007
41.079486,-81.516059,2007
41.080266,-81.516228,2007
41.08306,-75.32328,2007
41.087956,-81.541611,2007
41.088554,-112.117167,2007
41.094965,-85.101816,2007
41.09596,-80.65847,2007
41.096188,-80.658867,2007
41.10087,-81.911636,2007
41.106486,-81.503547,2007
41.111111,-80.645278,2007
41.1125,-73.407222,2007
41.116667,-80.669722,2007
41.1175,-78.526194,2007
41.118333,-73.336667,2007
41.122988,-85.342146,2007
41.124817,-85.356633,2007
41.133294,-95.956103,2007
41.136846,-104.818239,2007
41.1525,-73.103056,2007
41.1644,-81.2352,2007
41.170833,-73.194722,2007
41.179722,-111.983056,2007
41.182466,-81.330486,2007
41.187854,-87.053571,2007
41.188855,-95.838381,2007
41.191944,-123.690278,2007
41.195076,-73.163447,2007
41.197847,-96.056686,2007
41.202237,-80.810644,2007
41.205555,-96.122519,2007
41.206321,-111.975524,2007
41.207958,-95.945897,2007
41.209167,-76.003333,2007
41.214577,-80.787053,2007
41.215014,-80.484779,2007
41.219722,-111.969444,2007
41.221418,-85.016821,2007
41.221437,-87.027765,2007
41.221537,-88.190967,2007
41.231167,-80.801914,2007
41.240453,-80.66272,2007
41.247486,-95.973142,2007
41.2508,-76.9238,2007
41.257442,-95.983731,2007
41.25861,-96.033628,2007
41.259175,-96.028628,2007
41.260833,-72.55,2007
41.264171,-95.896124,2007
41.265556,-75.846389,2007
41.26777,-95.94083,2007
41.26917,-105.59444,2007
41.27444,-105.60167,2007
41.285533,-93.583983,2007
41.289,-123.857,2007
41.291111,-72.894167,2007
41.293015,-89.049425,2007
41.3014,-72.902871,2007
41.303614,-111.987871,2007
41.306758,-95.960967,2007
41.308485,-122.333345,2007
41.310833,-72.916944,2007
41.311586,-105.591725,2007
41.317222,-72.065,2007
41.322508,-95.938593,2007
41.330469,-70.785225,2007
41.331389,-72.919722,2007
41.35362,-72.07882,2007
41.360275,-96.025015,2007
41.361856,-81.86463,2007
41.362433,-95.976112,2007
41.373097,-111.042376,2007
41.377685,-83.611104,2007
41.387969,-91.054504,2007
41.39629,-81.818667,2007
41.3968,-107.61934,2007
41.399167,-73.443056,2007
41.400968,-91.067957,2007
41.4069,-91.0616,2007
41.419429,-91.070975,2007
41.420882,-82.095729,2007
41.426911,-80.145067,2007
41.439458,-82.161501,2007
41.441532,-81.704453,2007
41.442778,-75.623056,2007
41.442832,-81.649289,2007
41.446342,-81.6507,2007
41.446682,-81.662419,2007
41.454235,-80.591036,2007
41.454782,-81.634419,2007
41.45589,-73.70977,2007
41.456813,-81.592358,2007
41.45869,-74.35404,2007
41.459963,-88.182019,2007
41.46107,-74.36343,2007
41.463071,-82.114261,2007
41.467236,-90.688451,2007
41.46964,-74.37217,2007
41.471782,-81.656792,2007
41.473092,-81.675956,2007
41.477011,-81.682383,2007
41.479116,-75.578186,2007
41.479182,-83.220425,2007
41.480891,-81.703803,2007
41.4823,-81.708906,2007
41.486126,-83.20209,2007
41.492117,-81.678449,2007
41.492508,-81.670032,2007
41.492515,-83.231258,2007
41.492707,-112.018863,2007
41.493111,-83.223111,2007
41.4942,-83.718949,2007
41.494737,-83.214313,2007
41.49511,-71.423705,2007
41.495456,-109.776551,2007
41.495848,-83.206812,2007
41.496126,-83.190701,2007
41.496959,-83.20209,2007
41.49916,-74.00885,2007
41.49984,-81.68656,2007
41.5023,-109.7675,2007
41.504605,-81.69045,2007
41.512118,-87.036236,2007
41.513803,-123.996283,2007
41.514727,-90.51735,2007
41.515051,-81.249906,2007
41.517772,-90.618755,2007
41.519003,-81.637754,2007
41.52375,-74.21534,2007
41.524167,-72.076667,2007
41.526885,-88.116474,2007
41.530011,-90.587611,2007
41.537069,-81.45879,2007
41.539182,-83.212091,2007
41.546593,-87.426481,2007
41.550005,-90.600115,2007
41.550556,-73.043611,2007
41.551211,-96.146175,2007
41.551667,-86.370556,2007
41.552196,-72.630015,2007
41.55523,-81.575256,2007
41.560952,-124.083964,2007
41.573239,-87.405905,2007
41.575538,-108.695123,2007
41.57588,-83.9959,2007
41.5778,-108.6158,2007
41.583183,-93.58385,2007
41.584957,-109.769957,2007
41.585496,-87.474486,2007
41.588925,-87.407817,2007
41.592517,-87.471955,2007
41.592536,-109.220852,2007
41.596464,-109.74124,2007
41.598505,-87.342991,2007
41.602265,-86.730301,2007
41.603159,-93.643118,2007
41.603517,-93.7479,2007
41.6043,-109.755297,2007
41.606667,-87.304722,2007
41.615038,-87.71556,2007
41.615237,-71.72,2007
41.616618,-87.146959,2007
41.6175,-87.199167,2007
41.62057,-83.64226,2007
41.621073,-109.835484,2007
41.6239,-108.6144,2007
41.62682,-109.790218,2007
41.629073,-87.461554,2007
41.629167,-86.684444,2007
41.631427,-87.086977,2007
41.633278,-70.879162,2007
41.633371,-87.102812,2007
41.634109,-87.101478,2007
41.636127,-87.440843,2007
41.639444,-87.493611,2007
41.641361,-87.487528,2007
41.644067,-83.54616,2007
41.644722,-76.939167,2007
41.64486,-73.07908,2007
41.645774,-109.928801,2007
41.65274,-87.439551,2007
41.656518,-87.589574,2007
41.657232,-91.503478,2007
41.662109,-87.696467,2007
41.66343,-83.47583,2007
41.66346,-86.207826,2007
41.66579,-83.47611,2007
41.66693,-81.33872,2007
41.667827,-85.969444,2007
41.66812,-87.99057,2007
41.670992,-87.732457,2007
41.673006,-81.422455,2007
41.675231,-83.307005,2007
41.677667,-108.024835,2007
41.678349,-87.508345,2007
41.679308,-109.886002,2007
41.679867,-83.4785,2007
41.6814,-87.494734,2007
41.685707,-71.169235,2007
41.687165,-87.539315,2007
41.6914,-110.6092,2007
41.694492,-86.287508,2007
41.69666,-86.214722,2007
41.699174,-90.521944,2007
41.707212,-86.891216,2007
41.70757,-87.568574,2007
41.70934,-109.68755,2007
41.709662,-109.713239,2007
41.711825,-121.509993,2007
41.7139,-108.7472,2007
41.716959,-85.824696,2007
41.717762,-86.907786,2007
41.7183,-110.5997,2007
41.719483,-83.47515,2007
41.72229,-81.24248,2007
41.726892,-122.633579,2007
41.72967,-108.766266,2007
41.730099,-72.213134,2007
41.731111,-111.8375,2007
41.735325,-109.640283,2007
41.735735,-108.790862,2007
41.741013,-108.770861,2007
41.742598,-86.110521,2007
41.749544,-108.670746,2007
41.7514,-87.713488,2007
41.754963,-81.273114,2007
41.755832,-87.54535,2007
41.7575,-110.57833,2007
41.762681,-102.434108,2007
41.76306,-108.73444,2007
41.763936,-83.471878,2007
41.7644,-124.1998,2007
41.769167,-72.670278,2007
41.771071,-88.152534,2007
41.7733,-110.6297,2007
41.780261,-95.948435,2007
41.782766,-87.805377,2007
41.784717,-88.329374,2007
41.784722,-72.631667,2007
41.78555,-73.74136,2007
41.790787,-87.601646,2007
41.792583,-108.729601,2007
41.80118,-87.832349,2007
41.807776,-71.415105,2007
41.809235,-71.40743,2007
41.813049,-88.072827,2007
41.821342,-73.297257,2007
41.822499,-71.410659,2007
41.823283,-90.211982,2007
41.823711,-71.411168,2007
41.825556,-71.405278,2007
41.841039,-71.36097,2007
41.844722,-79.169722,2007
41.855243,-87.75247,2007
41.857222,-79.1375,2007
41.864426,-87.748902,2007
41.864967,-103.664943,2007
41.872117,-87.82908,2007
41.872202,-87.826165,2007
41.872897,-87.825872,2007
41.87372,-87.645326,2007
41.874668,-71.379971,2007
41.874999,-90.177574,2007
41.877682,-87.635027,2007
41.87898,-87.635556,2007
41.882867,-93.6878,2007
41.886989,-83.364098,2007
41.888789,-100.339141,2007
41.891712,-83.337431,2007
41.892499,-115.427015,2007
41.89557,-86.001629,2007
41.895812,-87.607683,2007
41.91056,-91.652121,2007
41.912739,-87.722673,2007
41.941114,-91.634067,2007
41.945874,-112.233973,2007
41.959695,-80.572808,2007
41.965193,-87.876265,2007
41.965485,-87.749928,2007
41.974723,-91.666847,2007
41.975804,-70.023598,2007
41.976389,-72.388056,2007
41.983333,-91.662958,2007
41.984332,-87.792002,2007
41.995568,-83.946559,2007
42.00508,-91.6793,2007
42.013333,-111.809167,2007
42.049148,-88.273029,2007
42.050403,-88.280015,2007
42.060285,-87.863225,2007
42.062053,-87.675254,2007
42.063475,-110.203878,2007
42.081936,-71.014739,2007
42.09142,-77.20978,2007
42.104278,-123.681083,2007
42.105792,-72.597133,2007
42.108992,-72.590803,2007
42.11096,-76.80221,2007
42.112266,-104.86819,2007
42.139996,-87.799227,2007
42.14175,-80.038611,2007
42.14403,-74.49431,2007
42.148699,-96.432113,2007
42.155833,-80.11333,2007
42.187289,-83.153905,2007
42.189215,-120.353969,2007
42.190296,-121.731369,2007
42.19438,-72.555112,2007
42.19779,-86.309694,2007
42.211774,-71.11397,2007
42.221442,-88.242207,2007
42.22862,-83.2082,2007
42.229891,-122.7877,2007
42.240565,-83.599602,2007
42.260102,-71.798375,2007
42.263081,-89.092767,2007
42.263955,-71.794322,2007
42.267231,-83.132086,2007
42.267674,-89.087851,2007
42.274319,-71.875511,2007
42.278067,-85.54189,2007
42.281013,-91.526879,2007
42.28719,-89.077005,2007
42.290094,-123.2321,2007
42.29071,-79.58961,2007
42.292231,-83.106807,2007
42.298493,-72.334079,2007
42.302786,-83.10653,2007
42.306674,-83.148754,2007
42.309417,-71.055573,2007
42.31411,-122.87923,2007
42.316394,-70.967773,2007
42.317372,-70.968359,2007
42.323341,-83.068473,2007
42.3295,-71.0826,2007
42.33155,-122.880266,2007
42.334982,-89.037775,2007
42.335008,-83.109563,2007
42.3353,-93.7577,2007
42.340251,-71.03835,2007
42.341237,-122.876984,2007
42.341987,-122.9102,2007
42.348873,-71.097163,2007
42.357808,-83.096033,2007
42.359175,-83.255146,2007
42.3631,-71.0543,2007
42.372122,-71.061741,2007
42.3743,-93.7127,2007
42.376283,-95.075769,2007
42.377833,-71.027138,2007
42.386706,-87.841406,2007
42.400579,-72.523109,2007
42.413574,-71.482775,2007
42.423063,-83.426263,2007
42.426705,-122.852272,2007
42.4283,-103.7294,2007
42.43084,-83.000138,2007
42.434139,-123.348466,2007
42.43647,-109.6959,2007
42.448009,-73.254108,2007
42.452017,-73.255089,2007
42.463063,-83.183199,2007
42.467573,-87.810047,2007
42.474642,-70.970816,2007
42.493042,-92.344074,2007
42.49963,-79.31881,2007
42.504722,-87.8093,2007
42.50908,-89.06281,2007
42.51334,-83.005971,2007
42.517968,-96.387903,2007
42.529999,-108.720003,2007
42.535958,-122.876155,2007
42.5433,-93.1819,2007
42.564008,-114.447071,2007
42.566455,-82.972668,2007
42.580009,-88.499046,2007
42.590556,-89.780556,2007
42.600834,-91.538493,2007
42.623225,-122.810158,2007
42.62668,-71.362068,2007
42.635561,-83.319037,2007
42.63668,-73.167428,2007
42.64225,-73.75464,2007
42.645771,-71.311167,2007
42.679172,-83.130141,2007
42.68075,-73.75733,2007
42.6938,-90.6979,2007
42.695198,-111.594669,2007
42.695391,-93.655976,2007
42.698215,-71.164413,2007
42.713897,-87.798634,2007
42.718653,-71.522416,2007
42.719,-109.753,2007
42.73046,-75.78444,2007
42.731394,-82.793463,2007
42.73194,-73.68909,2007
42.738618,-84.534633,2007
42.743036,-92.513241,2007
42.762056,-71.444583,2007
42.764532,-71.46701,2007
42.767786,-86.148577,2007
42.770837,-71.10229,2007
42.78189,-73.46363,2007
42.790268,-70.80835,2007
42.7907,-110.0551,2007
42.798339,-84.393795,2007
42.79901,-73.9389,2007
42.802258,-93.912332,2007
42.8273,-78.84984,2007
42.842168,-108.736281,2007
42.851064,-106.325088,2007
42.86183,-71.878626,2007
42.870531,-109.860957,2007
42.876725,-112.460347,2007
42.876907,-78.809526,2007
42.886,-93.6758,2007
42.88759,-73.24984,2007
42.888971,-72.553701,2007
42.894451,-85.852734,2007
42.895957,-122.13593,2007
42.90111,-87.97611,2007
42.909851,-122.140861,2007
42.9125,-112.535556,2007
42.9155,-93.7163,2007
42.916389,-112.515833,2007
42.928333,-109.788056,2007
42.930521,-72.272332,2007
